input_fn, RMSE_avgs,MSE_avgs,steps,batch_fractions,reg_types,reg_params,timings
50000,3210.1685005506943,10434248.297539176,0.031,0.01,l2,0.031,40.53850698471069
50000,3210.2596844223863,10434828.701340431,0.031,0.01,l2,0.036,44.71462392807007
50000,3210.3507934232293,10435408.642763771,0.031,0.01,l2,0.041,40.57649111747742
50000,3210.4418273983006,10435988.120797614,0.031,0.01,l2,0.046,43.84091114997864
50000,3209.329658248053,10428633.659644371,0.031,0.04,l1,0.001,41.438369035720825
50000,3209.3300675525052,10428636.262862567,0.031,0.04,l1,0.006,44.527507066726685
50000,3209.3304768585813,10428638.866091376,0.031,0.04,l1,0.011,72.08019208908081
50000,3209.3308861662772,10428641.469330788,0.031,0.04,l1,0.016,44.17021989822388
50000,3209.3312954755938,10428644.072580796,0.031,0.04,l1,0.021,41.48420190811157
50000,3209.3317047865326,10428646.675841425,0.031,0.04,l1,0.026,44.67149305343628
50000,3209.3321140990934,10428649.279112663,0.031,0.04,l1,0.031,40.80333590507507
50000,3209.3325234132735,10428651.882394485,0.031,0.04,l1,0.036,41.86226487159729
50000,3209.3329327290767,10428654.485686926,0.031,0.04,l1,0.041,40.173099994659424
50000,3209.3333420464978,10428657.088989964,0.031,0.04,l1,0.046,74.37926197052002
50000,3209.3477630595885,10428748.894893352,0.031,0.04,l2,0.001,39.680378913879395
50000,3209.4386528498262,10429327.405831736,0.031,0.04,l2,0.006,39.92246413230896
50000,3209.5294699028245,10429905.46846183,0.031,0.04,l2,0.011,39.77369213104248
50000,3209.6202140574828,10430483.081730833,0.031,0.04,l2,0.016,40.133424043655396
50000,3209.7108851542421,10431060.244595567,0.031,0.04,l2,0.021,39.61642289161682
50000,3209.8014830350689,10431636.956022436,0.031,0.04,l2,0.026,40.16748595237732
50000,3209.8920075434503,10432213.214987371,0.031,0.04,l2,0.031,70.42519283294678
50000,3209.982458524385,10432789.020475779,0.031,0.04,l2,0.036,42.20062208175659
50000,3210.0728358243696,10433364.371482451,0.031,0.04,l2,0.041,39.9796199798584
50000,3210.1631392914001,10433939.267011587,0.031,0.04,l2,0.046,40.0168879032135
50000,3209.0204960616766,10427080.544795593,0.031,0.07,l1,0.001,40.650394916534424
50000,3209.0209039644146,10427083.140640426,0.031,0.07,l1,0.006,40.604125022888184
50000,3209.0213118687725,10427085.736495858,0.031,0.07,l1,0.011,43.76660895347595
50000,3209.0217197747547,10427088.33236191,0.031,0.07,l1,0.016,43.294511795043945
50000,3209.0221276823577,10427090.928238554,0.031,0.07,l1,0.021,84.70833897590637
50000,3209.0225355915818,10427093.5241258,0.031,0.07,l1,0.026,46.00975298881531
50000,3209.0229435024271,10427096.120023649,0.031,0.07,l1,0.031,41.904016971588135
50000,3209.0233514148963,10427098.715932112,0.031,0.07,l1,0.036,44.85236597061157
50000,3209.0237593289849,10427101.311851166,0.031,0.07,l1,0.041,41.6085250377655
50000,3209.0241672446973,10427103.907780837,0.031,0.07,l1,0.046,44.69695210456848
50000,3209.0386092855283,10427195.801691147,0.031,0.07,l2,0.001,43.087788820266724
50000,3209.1295403514109,10427774.416774686,0.031,0.07,l2,0.006,71.30951595306396
50000,3209.2203997028091,10428352.589008471,0.031,0.07,l2,0.011,42.41541600227356
50000,3209.3111871738165,10428930.317315826,0.031,0.07,l2,0.016,45.59243178367615
50000,3209.4019026000783,10429507.600629758,0.031,0.07,l2,0.021,41.32528591156006
50000,3209.4925458187913,10430084.437892998,0.031,0.07,l2,0.026,45.04192590713501
50000,3209.5831166686817,10430660.828057807,0.031,0.07,l2,0.031,42.101014852523804
50000,3209.6736149900034,10431236.770086009,0.031,0.07,l2,0.036,43.961337089538574
50000,3209.7640406245346,10431812.262948949,0.031,0.07,l2,0.041,72.82647395133972
50000,3209.8543934155623,10432387.305627404,0.031,0.07,l2,0.046,44.86187291145325
50000,3209.406513626564,10429622.010817241,0.031,0.1,l1,0.001,42.24474000930786
50000,3209.406923138064,10429624.617555926,0.031,0.1,l1,0.006,46.06416702270508
50000,3209.4073326511889,10429627.224305235,0.031,0.1,l1,0.011,41.22152614593506
50000,3209.4077421659349,10429629.831065144,0.031,0.1,l1,0.016,42.93630409240723
50000,3209.4081516823012,10429632.43783566,0.031,0.1,l1,0.021,42.630680084228516
50000,3209.4085612002909,10429635.044616789,0.031,0.1,l1,0.026,69.62019491195679
50000,3209.4089707198987,10429637.651408507,0.031,0.1,l1,0.031,41.9814510345459
50000,3209.4093802411257,10429640.258210812,0.031,0.1,l1,0.036,44.244637966156006
50000,3209.4097897639767,10429642.865023741,0.031,0.1,l1,0.041,43.354482889175415
50000,3209.4101992884489,10429645.471847272,0.031,0.1,l1,0.046,46.19328308105469
50000,3209.4245914384783,10429737.066484131,0.031,0.1,l2,0.001,42.19525599479675
50000,3209.5153466090014,10430314.683249256,0.031,0.1,l2,0.006,44.005778074264526
50000,3209.6060293284122,10430891.852075795,0.031,0.1,l2,0.011,78.15843510627747
50000,3209.6966394363671,10431468.571922615,0.031,0.1,l2,0.016,50.067288875579834
50000,3209.7871767740462,10432044.841758097,0.031,0.1,l2,0.021,42.46195888519287
50000,3209.8776411841482,10432620.660560101,0.031,0.1,l2,0.026,54.58334398269653
50000,3209.968032510877,10433196.027315926,0.031,0.1,l2,0.031,43.46608901023865
50000,3210.0583505999393,10433770.941022234,0.031,0.1,l2,0.036,42.65227198600769
50000,3210.1485952985249,10434345.400684977,0.031,0.1,l2,0.041,45.86562705039978
50000,3210.2387664553144,10434919.405319428,0.031,0.1,l2,0.046,41.639265060424805
50000,3209.324555612412,10428955.987760436,0.031,0.13,l1,0.001,45.77308893203735
50000,3209.3249648268948,10428958.591943683,0.031,0.13,l1,0.006,43.108683824539185
50000,3209.3253740429982,10428961.196137529,0.031,0.13,l1,0.011,79.36426401138306
50000,3209.3257832607228,10428963.800341982,0.031,0.13,l1,0.016,42.319249868392944
50000,3209.326192480069,10428966.404557042,0.031,0.13,l1,0.021,46.03612494468689
50000,3209.3266017010365,10428969.0087827,0.031,0.13,l1,0.026,42.486618995666504
50000,3209.3270109236246,10428971.613018963,0.031,0.13,l1,0.031,42.99648714065552
50000,3209.3274201478348,10428974.217265833,0.031,0.13,l1,0.036,46.92611002922058
50000,3209.3278293736648,10428976.821523299,0.031,0.13,l1,0.041,42.59875702857971
50000,3209.3282386011169,10428979.425791379,0.031,0.13,l1,0.046,79.59675788879395
50000,3209.3426167822568,10429070.942469876,0.031,0.13,l2,0.001,43.48596906661987
50000,3209.4332886322577,10429648.053300312,0.031,0.13,l2,0.006,43.35830211639404
50000,3209.5238883424472,10430224.718536749,0.031,0.13,l2,0.011,42.87213110923767
50000,3209.6144157523131,10430800.937135048,0.031,0.13,l2,0.016,41.37810492515564
50000,3209.7048707028634,10431376.708060566,0.031,0.13,l2,0.021,41.43585014343262
50000,3209.7952530366179,10431952.030288123,0.031,0.13,l2,0.026,41.12190008163452
50000,3209.8855625975989,10432526.90280194,0.031,0.13,l2,0.031,72.55121898651123
50000,3209.9757992313253,10433101.324595597,0.031,0.13,l2,0.036,41.08603310585022
50000,3210.0659627847995,10433675.29467196,0.031,0.13,l2,0.041,40.92270302772522
50000,3210.1560531065088,10434248.812043188,0.031,0.13,l2,0.046,41.124974966049194
50000,3209.3089506821648,10428897.605489874,0.031,0.16,l1,0.001,41.604655027389526
50000,3209.3093598311166,10428900.209423169,0.031,0.16,l1,0.006,41.611708879470825
50000,3209.3097689816882,10428902.813367056,0.031,0.16,l1,0.011,41.54096293449402
50000,3209.310178133881,10428905.417321544,0.031,0.16,l1,0.016,72.26711106300354
50000,3209.3105872876945,10428908.021286637,0.031,0.16,l1,0.021,41.51336884498596
50000,3209.3109964431296,10428910.625262335,0.031,0.16,l1,0.026,41.43486404418945
50000,3209.3114056001868,10428913.229248637,0.031,0.16,l1,0.031,41.81439709663391
50000,3209.3118147588657,10428915.833245547,0.031,0.16,l1,0.036,41.5559778213501
50000,3209.3122239191625,10428918.437253039,0.031,0.16,l1,0.041,41.385875940322876
50000,3209.3126330810851,10428921.041271174,0.031,0.16,l1,0.046,41.58884787559509
50000,3209.3270232679038,10429012.635558242,0.031,0.16,l2,0.001,77.47823810577393
50000,3209.4177520431508,10429590.122302571,0.031,0.16,l2,0.006,41.010263204574585
50000,3209.5084085304561,10430167.162400041,0.031,0.16,l2,0.011,42.72692608833313
50000,3209.5989925689187,10430743.754804539,0.031,0.16,l2,0.016,52.075340032577515
50000,3209.6895039991614,10431319.898479465,0.031,0.16,l2,0.021,43.40467691421509
50000,3209.7799426633328,10431895.592397759,0.031,0.16,l2,0.026,42.64948606491089
50000,3209.8703084050785,10432470.835541749,0.031,0.16,l2,0.031,42.42227005958557
50000,3209.9606010695529,10433045.626903163,0.031,0.16,l2,0.036,42.24849581718445
50000,3210.0508205033998,10433619.965483073,0.031,0.16,l2,0.041,41.86336708068848
50000,3210.1409665547549,10434193.850291884,0.031,0.16,l2,0.046,42.43993806838989
50000,3209.4132901618359,10429527.744781155,0.031,0.19,l1,0.001,81.39632296562195
50000,3209.4136997560654,10429530.35148949,0.031,0.19,l1,0.006,43.786152839660645
50000,3209.4141093519193,10429532.958208453,0.031,0.19,l1,0.011,42.55226397514343
50000,3209.4145189493906,10429535.564937998,0.031,0.19,l1,0.016,42.67108988761902
50000,3209.4149285484832,10429538.171678144,0.031,0.19,l1,0.021,42.51789593696594
50000,3209.4153381491983,10429540.778428901,0.031,0.19,l1,0.026,42.802626848220825
50000,3209.4157477515332,10429543.385190258,0.031,0.19,l1,0.031,42.983393907547
50000,3209.4161573554902,10429545.991962222,0.031,0.19,l1,0.036,73.0222430229187
50000,3209.4165669610679,10429548.598744797,0.031,0.19,l1,0.041,43.708800077438354
50000,3209.4169765682677,10429551.205537971,0.031,0.19,l1,0.046,43.475435972213745
50000,3209.4313911591876,10429642.940573327,0.031,0.19,l2,0.001,42.76335382461548
50000,3209.5222622315755,10430221.25750825,0.031,0.19,l2,0.006,42.65690088272095
50000,3209.6130606724232,10430799.125790993,0.031,0.19,l2,0.011,42.63296699523926
50000,3209.703786320938,10431376.544376213,0.031,0.19,l2,0.016,42.54893398284912
50000,3209.79443901787,10431953.512228213,0.031,0.19,l2,0.021,73.53893399238586
50000,3209.8850186054788,10432530.028320726,0.031,0.19,l2,0.026,42.60718011856079
50000,3209.9755249275431,10433106.09163698,0.031,0.19,l2,0.031,44.02425003051758
50000,3210.065957829348,10433681.701169625,0.031,0.19,l2,0.036,42.996267795562744
50000,3210.1563171576681,10434256.855920631,0.031,0.19,l2,0.041,42.387763023376465
50000,3210.2466027607697,10434831.554901296,0.031,0.19,l2,0.046,42.489667892456055
50000,3195.6608485582665,10342063.854980538,0.041,0.01,l1,0.001,40.39401602745056
50000,3195.661273067532,10342066.546816681,0.041,0.01,l1,0.006,72.03059720993042
50000,3195.6616975792376,10342069.238668561,0.041,0.01,l1,0.011,40.58452606201172
50000,3195.6621220933862,10342071.930536209,0.041,0.01,l1,0.016,40.97759413719177
50000,3195.6625466099749,10342074.622419596,0.041,0.01,l1,0.021,40.425934076309204
50000,3195.6629711290088,10342077.314318758,0.041,0.01,l1,0.026,39.979032039642334
50000,3195.6633956504802,10342080.006233646,0.041,0.01,l1,0.031,40.27298617362976
50000,3195.6638201743986,10342082.69816432,0.041,0.01,l1,0.036,40.074361085891724
50000,3195.6642447007553,10342085.390110726,0.041,0.01,l1,0.041,70.79654002189636
50000,3195.664669229554,10342088.082072888,0.041,0.01,l1,0.046,40.0375030040741
50000,3195.6845696019254,10342214.306066768,0.041,0.01,l2,0.001,39.928706884384155
50000,3195.8035665195143,10342969.057217529,0.041,0.01,l2,0.006,40.784987926483154
50000,3195.9225081267273,10343723.477550223,0.041,0.01,l2,0.011,53.793684005737305
50000,3196.0413935711294,10344477.561684432,0.041,0.01,l2,0.016,41.07272005081177
50000,3196.1602220077311,10345231.304285714,0.041,0.01,l2,0.021,40.6290647983551
50000,3196.2789925989564,10345984.700065438,0.041,0.01,l2,0.026,40.0786509513855
50000,3196.3977045145839,10346737.743780425,0.041,0.01,l2,0.031,40.38955903053284
50000,3196.5163569317101,10347490.430232707,0.041,0.01,l2,0.036,40.219117164611816
50000,3196.6349490346879,10348242.75426917,0.041,0.01,l2,0.041,40.47334694862366
50000,3196.753480015087,10348994.710781304,0.041,0.01,l2,0.046,73.03466892242432
50000,3195.3286004498605,10339680.637842949,0.041,0.04,l1,0.001,40.69012999534607
50000,3195.3290229713516,10339683.315011887,0.041,0.04,l1,0.006,39.992799043655396
50000,3195.329445495282,10339685.992196556,0.041,0.04,l1,0.011,41.300143003463745
50000,3195.3298680216581,10339688.669397006,0.041,0.04,l1,0.016,40.20568799972534
50000,3195.3302905504729,10339691.34661318,0.041,0.04,l1,0.021,41.01505184173584
50000,3195.3307130817329,10339694.023845132,0.041,0.04,l1,0.026,40.59452795982361
50000,3195.3311356154345,10339696.701092828,0.041,0.04,l1,0.031,69.6716480255127
50000,3195.331558151579,10339699.378356282,0.041,0.04,l1,0.036,40.09440302848816
50000,3195.3319806901645,10339702.055635484,0.041,0.04,l1,0.041,40.68831205368042
50000,3195.3324032311939,10339704.732930446,0.041,0.04,l1,0.046,40.295352935791016
50000,3195.3520943693366,10339829.626941195,0.041,0.04,l2,0.001,40.83233594894409
50000,3195.4699548283807,10340577.061741073,0.041,0.04,l2,0.006,40.461220026016235
50000,3195.587761903213,10341324.179532634,0.041,0.04,l2,0.011,40.86420702934265
50000,3195.7055147538422,10342070.975001659,0.041,0.04,l2,0.016,75.57474708557129
50000,3195.823212547567,10342817.442879049,0.041,0.04,l2,0.021,40.54303002357483
50000,3195.9408544589473,10343563.57794066,0.041,0.04,l2,0.026,40.09724402427673
50000,3196.0584396697313,10344309.375006843,0.041,0.04,l2,0.031,40.23370003700256
50000,3196.1759673688293,10345054.828942288,0.041,0.04,l2,0.036,40.39828705787659
50000,3196.2934367522539,10345799.934655678,0.041,0.04,l2,0.041,41.600213050842285
50000,3196.4108470230785,10346544.687099384,0.041,0.04,l2,0.046,41.58217406272888
50000,3195.0172055668563,10338124.682892745,0.041,0.07,l1,0.001,73.0683479309082
50000,3195.0176259631166,10338127.349096382,0.041,0.07,l1,0.006,40.62733197212219
50000,3195.018046361819,10338130.015315762,0.041,0.07,l1,0.011,41.18573999404907
50000,3195.0184667629665,10338132.681550909,0.041,0.07,l1,0.016,40.783963203430176
50000,3195.0188871665555,10338135.34780179,0.041,0.07,l1,0.021,40.78760504722595
50000,3195.0193075725892,10338138.014068434,0.041,0.07,l1,0.026,40.58270215988159
50000,3195.0197279810668,10338140.680350829,0.041,0.07,l1,0.031,41.139039039611816
50000,3195.0201483919864,10338143.346648974,0.041,0.07,l1,0.036,69.16025495529175
50000,3195.020568805352,10338146.012962889,0.041,0.07,l1,0.041,40.73251485824585
50000,3195.0209892211556,10338148.679292515,0.041,0.07,l1,0.046,40.57098579406738
50000,3195.0406707001703,10338273.502664851,0.041,0.07,l2,0.001,40.8861300945282
50000,3195.1583868614384,10339020.088892814,0.041,0.07,l2,0.006,40.68163990974426
50000,3195.276052556882,10339766.373093929,0.041,0.07,l2,0.011,60.49883580207825
50000,3195.3936669301524,10340512.34987439,0.041,0.07,l2,0.016,40.700660943984985
50000,3195.5112291322885,10341258.013885966,0.041,0.07,l2,0.021,40.82379698753357
50000,3195.6287383216359,10342003.359825552,0.041,0.07,l2,0.026,40.95673418045044
50000,3195.7461936638233,10342748.382434998,0.041,0.07,l2,0.031,40.79266405105591
50000,3195.8635943317058,10343493.076500786,0.041,0.07,l2,0.036,42.153331995010376
50000,3195.9809395053167,10344237.436853731,0.041,0.07,l2,0.041,41.585983991622925
50000,3196.0982283718313,10344981.458368724,0.041,0.07,l2,0.046,78.22447800636292
50000,3195.4055418233211,10340677.640456572,0.041,0.1,l1,0.001,41.01914191246033
50000,3195.4059646111573,10340680.322685245,0.041,0.1,l1,0.006,41.1739239692688
50000,3195.4063874014378,10340683.004929684,0.041,0.1,l1,0.011,41.71173310279846
50000,3195.4068101941593,10340685.687189866,0.041,0.1,l1,0.016,40.761029958724976
50000,3195.407232989322,10340688.369465794,0.041,0.1,l1,0.021,41.10789680480957
50000,3195.4076557869303,10340691.051757492,0.041,0.1,l1,0.026,40.93059206008911
50000,3195.4080785869805,10340693.73406494,0.041,0.1,l1,0.031,70.18430209159851
50000,3195.4085013894719,10340696.416388128,0.041,0.1,l1,0.036,41.33635997772217
50000,3195.408924194408,10340699.098727087,0.041,0.1,l1,0.041,40.7736599445343
50000,3195.409347001781,10340701.781081762,0.041,0.1,l1,0.046,41.316372871398926
50000,3195.4290088306871,10340826.512994811,0.041,0.1,l2,0.001,41.299654960632324
50000,3195.5467351502102,10341573.368489698,0.041,0.1,l2,0.006,41.04394888877869
50000,3195.6644083460228,10342319.904402617,0.041,0.1,l2,0.011,41.710284948349
50000,3195.7820275817958,10343066.115465885,0.041,0.1,l2,0.016,69.99470520019531
50000,3195.8995920284456,10343811.996456509,0.041,0.1,l2,0.021,41.20539093017578
50000,3196.0171008640746,10344557.542195912,0.041,0.1,l2,0.026,42.330764055252075
50000,3196.1345532739574,10345302.747549765,0.041,0.1,l2,0.031,41.90904998779297
50000,3196.2519484504478,10346047.607427476,0.041,0.1,l2,0.036,41.29708003997803
50000,3196.3692855929721,10346792.116782133,0.041,0.1,l2,0.041,45.794317960739136
50000,3196.4865639079621,10347536.270610079,0.041,0.1,l2,0.046,46.28326487541199
50000,3195.3122019995221,10339938.863115767,0.041,0.13,l1,0.001,79.87305212020874
50000,3195.3126242961253,10339941.54124878,0.041,0.13,l1,0.006,46.4482319355011
50000,3195.3130465951685,10339944.21939753,0.041,0.13,l1,0.011,43.99489688873291
50000,3195.3134688966556,10339946.897562046,0.041,0.13,l1,0.016,46.98506498336792
50000,3195.313891200587,10339949.575742316,0.041,0.13,l1,0.021,43.36849498748779
50000,3195.3143135069613,10339952.253938347,0.041,0.13,l1,0.026,46.98978900909424
50000,3195.3147358157776,10339954.932150124,0.041,0.13,l1,0.031,43.1190071105957
50000,3195.3151581270349,10339957.610377641,0.041,0.13,l1,0.036,80.410893201828
50000,3195.3155804407352,10339960.288620913,0.041,0.13,l1,0.041,46.27728796005249
50000,3195.3160027568783,10339962.966879947,0.041,0.13,l1,0.046,42.24979496002197
50000,3195.3356406503735,10340087.544564655,0.041,0.13,l2,0.001,57.62442493438721
50000,3195.4532250730344,10340833.443576729,0.041,0.13,l2,0.006,42.125601053237915
50000,3195.5707570001478,10341579.028100677,0.041,0.13,l2,0.011,47.97463607788086
50000,3195.6882355952612,10342324.292861186,0.041,0.13,l2,0.016,46.129992961883545
50000,3195.8056600291593,10343069.232627649,0.041,0.13,l2,0.021,45.4062659740448
